WPM Intervals,Label
46 48 51 50 50 44 45 48 49 47 50 51 51 45 49 43 46 47 43 47 43 45 45 51 47 45 48 47 48 43 49 53 48 43 53 44 51 44 53 47 48 52 47 52 52 49 50 43 47 47 53 43 51 43 50 53 48 53 52 52 50 46 51 53 51 45 46 50 43 45 48 43 43 46 50 47 49 46 45 43 53 47 49 46 50 47 49 43 45 51 46 52 51 44 43 43 49 50 44 52 49 49 45 44 49 43 48 44 51 46 52 45 44 50 48 53 43 44 47 47 47 45 46 50 49 44 52 44 51 48 49 48 49 50 50 49 43 46 46 50 52 51 45 48 47 44 50 51 53 44 52 48 43 49 50 44 49 51 53 47 49 46 45 49 43 43 48 47 53 46 51 44 50 52 49 50 53 51 46 44 51 50 53 45 47 49 48 49 44 46 49 44 46 47 52 47 47 46 46 46 45 50 47,0
56 56 56 54 56 54 54 56 56 54 55 56 55 55 54 54 55 54 54 55 56 56 54 56 56 54 54 56 55 54 55 56 55 55 56 56 56 54 56 55 56 55 56 54 54 55 56 56 56 54 56 56 54 55 55 56 55 54 55 56 54 55 56 55 54 55 56 56 55 54 55 55 54 54 55 54 56 54 54 55 54 55 56 55 55 54 56 55 55 56 54 56 56 56 56 56 54 54 56 55 56 55 56 54 56 54 55 56 56 56 55 54 55 55 54 56 55 56 55 56 54 56 54 56 54 55 55 54 55 55 54 56 55 55 55 55 55 54 55 55 54 55 55 54 54 55 54 55 55 54 56 56 56 56 54 55 56 55 54 55 56 55 55 55 54 54 56 54 54 55 56 56 56 56 56 55 55 55 56 56 55 54 56 55 55 54 56 56 56 54 55 55 55 56 56 54 55 54 56 54 55 56 56 54 54 55 55 56 55 54 55 56 55 54 54 56 55 54 55 54 56 56 55 54 54 54 55 55 56 54 56 55 54 55 54 54 56 54 55 54 56 55 55 54 56 56 55 54 55 56 56 55 55 56 56 55 55 54 54 55 56 55 56 55 56 56 55 54 54 55 56 54 55 55 54 56 54 55 55 56 56 55 55 54 54 54 55 54 54 56 54 56 56 54 55 55 56 55 54 54 56 55 54 56 56 55 56 56 54 54 56 56 56 55 55 55 55 55 56 55 54 56 54 55 54 56 56 54 55 55 54 56 55 55 54 54 54 56 56 55 56 55 55 54 56 56 55 54 55 56 56 55 54 55 54 56 54 56 55 56 56 56 54 55 56 54 55 56 54 56 55 54 55 56 56 54 55 54 55 55 56 56 56 55 56 56 54 56 56 55 56 56 56 54 56 54 54 54 54 54 54 55 55 54 55 56 56 56 55 55 56 54 54 55 54 54 54 54 55 54 54 55 55 56 56 54 56 55 56 54 54 55 56 56 56 56 55 56 54 55 54 56 54 55 54 55 54 54 55 56 56 55 55 56 54 56 55 54 54 56 55 55 54 56 56 56 55 55 54 55 54 56 55 54 54 54 54 56 54 56 55 55 55 54 56 55 55 54 55 56 55 56 55 54 55 56 54 55 55 56 54 55 55 55 54 54 56 55 55 54 54 54 55 56 54 54 56 54 56 56 54 55 55 55 56 54 54 55 54 54 56 55 55 54 55 56 55 54 56 55 54 55 55 55 56 56 55 55 55 54 55 54 55 54 55 55 54 55 54 55 56 55 55 54 56 54 54 56 55 55 55 55 54 55 54 56 54 55 55 56 55 54 56 56 56 54 55 54 54 56,1
59 59 59 61 59 61 59 61 61 61 60 60 59 61 60 59 61 59 61 59 61 61 59 59 59 60 60 60 60 60 60 60 61 61 61 61 60 60 60 60 61 61 59 60 60 60 59 61 59 60 59 60 59 61 60 59 61 61 60 61 61 59 61 61 59 60 61 61 61 59 61 61 59 60 60 59 60 60 61 59 61 59 60 61 59 59 61 59 61 59 60 59 59 60 59 60 60 61 59 61 59 59 61 61 61 59 59 60 60 61 60 60 60 61 60 60 60 60 61 61 60 59 61 61 59 60 59 61 60 59 59 59 59 60 60 60 59 61 59 60 61 60 61 59 61 59 60 60 60 59 59 60 61 60 60 59 60 61 59 60 59 60 60 59 60 59 60 59 61 61 60 61 61 59 59 61 61 61 61 60 60 59 59 60 60 60 59 60 61 61 61 59 61 59 60 59 59 61 59 60 61 59 59 61 60 61 60 60 59 59 59 61 59 61 61 61 60 61 61 61 59 59 61 59 60 60 59 59 59 61 59 59 61 60 59 59 60 60 60 60 59 61 59 60 59 59 59 59 60 61 59 61 60 60 61 60 60 59 60 61 59 60 60 60 59 59 60 61 60 60 59 61 60 61 59 61 60 60 60 61 61 59 59 59 60 61 61 60 60 61 61 59 61 60 59 61 61 61 60 61 59 59 60 60 61 59 60 59 60 61 59 60 59 59 59 59 59 59 59 61 61 61 59 60 60 60 60 60 59 59 59 60 60 59 60 59 61 61 59 60 60 61 60 59 59 59 60 60 61 61 60 61 60 60 61 60 61 59 61 59 60 59 59 60 59 61 59 61 61 59 60 60 59 61 59 60 61 60 59 60 61 59 60 60 60 61 60 59 60 60 60 60 59 59 61 61 59 61 59 61 60 61 60 59 61 59 61 59 59 60 61 60 60 61 61 61 59 60 60 61 60 61 59 61 60 61 61 61 61 59 59 59 60 60 60 61 60 60 61 60 59 59 61 60 60 60 59 60 60 61 60 59 60 61 60 59 61 61 59 59 61 61 60 59 61 60,1
58 57 57 58 58 58 57 59 58 58 57 59 57 58 57 57 59 57 57 57 57 59 57 58 57 57 58 59 57 59 57 57 58 59 57 59 59 59 58 57 59 59 58 58 58 57 58 57 57 59 57 59 57 59 57 57 57 59 59 57 59 57 59 58 57 57 57 57 57 58 57 58 58 59 58 59 58 59 58 59 59 58 58 58 57 59 59 58 58 58 59 59 59 59 59 58 59 58 58 58 57 57 58 59 57 59 59 57 59 58 58 58 58 59 57 58 59 59 57 58 58 58 59 59 58 57 59 58 57 58 59 58 59 58 58 58 59 58 58 58 57 59 57 57 58 59 58 58 58 57 59 58 59 58 58 57 59 58 58 59 57 57 59 59 57 58 57 58 57 59 58 58 57 58 57 58 59 59 58 58 59 59 58 59 58 57 59 57 59 59 59 58 59 59 58 58 58 58 59 58 57 57 58 57 57 58 59 57 59 57 57 59 58 57 59 59 59 59 57 57 57 59 57 57 58 59 59 58 58 59 58 57 58 59 59 59 58 58 57 59 57 59 57 57 57 59 57 58 57 59 59 59 59 57 59 59 57 59 57 59 57 58 57 57 58 58 58 59 59 59 58,1
64 68 68 61,0
40 43 41 34 35 40 36 36 33 39 37 34 37 35 33 36 42 37 35 42 33 34 33 40 37 35 40 39 35 34 36 42 35 38 40 35 43 39 42 39 35 42 36 33 33 34 34 37 34 37 39 37 33 37 40 38 37 36 40 37 33 36 43 42 41 37 38 38 38 34 37 39 37 37 39 40 43 35 37 41 40 36 33 36 41 43 33 38 41 35 39 34 35 34 43 43 39 35 38 35 38 41 39 33 39 43 38 35 42 36 41 37 42 37 38 42 41 43 43 39 40 40 35 33 39 43 38 40 34 42 37 35 40 37 34 42 39 42 37 40 38 37 38 36 36 43 33 41 34 41 41 37 34 37 43 41 33 41 39 43 41 41 42 39 33 40 35 38 33 39 35 33 34 38 36 40 40 35 38 37 35 39 34 42 34 38 38 41 43 33 42 38 38 38 36 42 36 35 42 39 43 33 35 43 38 35 40 36 40 34 36 37 41 39 37 39 40 34 34 41 33 39 42 41 34 42 35 43 39 39 41 37 35 35 40 39 38 41 40 43 41 35 39 39 40 40 36 34 33 39 39 39 41 35 37 42 33 37 33 41 33 34 39 34 43 41 34 33 36 36 33 39 35 34 43 35 37 40 37 38 36 42 41 40 33 40 43 36 37 38 39 33 40 42 40 35 38 33 37 34 37 40 39 33 34 34 38 36 41 42 34 33 43 41 38 40 41 37 35 42 38 43 35 40 34 38 33 39 35 33 37 33 42 36 39 39 38 40 33 42 43 39 41 41 38 41 38 38 40 41 38 33 42 42 43 39 35 40 34 37 40 39 40 34 34 34 40 42 43 42 38 33 41 35 34 41 35 34 41 35 42 39 41 35 35 38 41 43 40 37 38 39 41 34 38 37 39 43 33 41 34 37,0
42 47 45 46 45 43 38 47 47 46 39 42 46 38 47 42 38 40 46 38 45 40 48 41 48 39 40 48 38 48 44 38 38 41 42 43 43 38 39 42 42 39 40 44 39 43 41 45 43 43 39 41 45 41 44 41 43 48 42 42 38 45 42 38 42 44 38 48 41 39 40 41 42 43 43 46 41 46 47 46 43 44 39 40 41 46 43 40 41 39 42 46 39 45 43 43 39 40 46 44 42 45 42 38 44 40 42 38 46 42 46 41 47 48 41 40 43 41 40 46 43 40 41 38 40 44 44 46 47 47 48 47 45 43 43 40 44 42 41 42 39 47 46 47 48 41 42 44 41 42 39 47 42 41 45 40 45 41 47 48 40 41 44 39 42 46 41 40 38 47 47 44 42 43 48 42 41 43 41 42 46 45 43 46 43 48 45 43 45 46 48 39 43 46 46 47 47 38 42 40 46 42 46 47 45 39 38 38 45 47 40 44 39 44 40 43 38 43 48 47 48 40 48 46 46 44 42 47 46 47 46 38 45 43 38 44 47 43 38 38 48 44 40 43 43 46 43 39 40 46 42 41 45 44 44 44 46 46 47 42 39 43 48 42 41 41 41 41 41 48 43 44 41 46 46 41 45 46 44 43 38 42 42 39 38 42 47 39 43 41 43 39 45 39 48 44 44 40 47 38 47 41 39 46 47 44 45 45 47 45 46 43 42 48 45 38 44 40 48 43 45 47 39 38 39 41 40 39 41 44 39 38 41 43 41 42 48 41 38 44 39 38 42 40 40 38 38 46 43 38 43 38 45 46 41 38 48 45 38 45 38 44 41 48 39 40 48 40 38 47 41 46 42 45 40 38 42 47 47 43 41 44,0
45 48 45 45 40 48 40 42 44 39 44 42 40 42 41 49 40 46 40 40 49 42 48 47 40 39 42 46 44 48 48 43 44 43 42 43 49 48 41 40 44 39 41 48 47 47 48 39 42 40 44 39 46 46 44 41 49 43 48 49 40 47 39 39 42 46 40 48 47 44 48 40 40 43 39 39 44 45 47 41 40 43 40 39 42 42 39 45 44 46 46 39 44 44 45 43 41 44 46 49 44 48 49 45 41 44 49 49 49 45 42 46 42 42 49 45 42 48 48 43 45 49 45 40 49 43 39 43 46 42 45 39 41 49 39 42 49 39 39 43 43 41 46 45 44 48 46 40 49 40 42 41 41 43 42 44 45 48 48 44 43 46 48 41 49 44 40 47 44 39 48 46 44 48 46 47 40 49 39 46 43 45 39 41 48 46 47 49 47 48 45 49 39 47 45 41 48 47 41 47 41 40 45 45 49 41 43 49 39 47 45 41 41 46 40 42 44 39 41 46 40 42 41 41 45 49 47 42 49 45 39 44 48 41 44 46 40 40 48 42 40 39 47 40 44 43 47 39 43 43 45 41 43 48 48 44 42 44 43 41 49 47 47 39 48 40 46 43 48 39 43 41 49 49 45 44 48 42 39 47 40 44 47 44 46 45 39 39 48 45 43 49 45 39 49 39 46 39 44 42 48 46 43 40 47 40 40 42 42 49 41 39 42 45 45 46 41 40 48 45 41 47 41 42 41 46 47 49 41 49 46 46 46 46 45 42 39 47 45 40 39 47 49 48 47 45 49 40 43 39 45 47 46 43 49 45 45 42 47 39 44 44 40 47 45 46 47 45 40 42 47 46 44 45 49 44 47 43 49 48 41 46 49 47 41 39 39 42 47 44 40 47 40 43 42 39 44 48 39 45 49 43 44 49 44 41 44 40 49 42 41 43 44 47 49 46 42 41 44 43 49 48 42 44 44 47 40 45 48 48 39 39 46 48 44 39 41 49 39 47 44 42 40 45 41 48 46 42 48 45 43 41 47 45 40 41 43 46 48 41 40 44 44 40 46 40 45 49 48 48 41 43 48 47 46 44 49 49 40 49 45 44 49 39 39 43 43 47 45 44 47 43 47 49 47 45 45 49 39,0
65 65 64 66 64 65 66 64 64 66 64 65 65 66 66 66 65 64 65 65 66 66 65 66 64 66 64 66 66 65 65 65 66 66 65 64 64 64 64 66 66 66 64 66 65 64 65 66 64 65 66 64 66 66 65 65 64 66 65 65 65 65 64 64 64 66 64 66 64 66 66 64 65 66 65 66 66 64 65 66 65 64 64 64 66 65 65 64 66 66 66 64 66 66 64 64 64 65 66 64 66 66 64 66 66 65 66 64 65 66 65 66 64 65 64 66 65 66 66 64 65 66 66 64 66 64 65 65 66 64 66 66 65 66 64 65 65 66 64 66 65 66 66 66 64 66 64 65 64 64 64 65 66 66 66 65 65 66 66 65 65 65 65 64 64 64 66 66 65 65 65 64 65 64 65 65 66 66 65 64 65 66 64 65 66 66 66 64 64 65 66 65 64 65 65 66 64 66 64 66 66 65 66 65 65 64 65 64 66 65 66 64 64 64 66 66 66 66 65 65 65 65 66 65 64 65 65 65 65 64 66 64 66 64 66 64 66 66 64 65 65 64 65 64 65 65 64 64 64 66 64 64 66 65 66 65 64 66 64 65 65 64 66 65 65 66 65 65 64 65 66 65 66 64 64 66 64 65 65 64 64 65 66 66 66 66 65 64 65 66 66 64 66 66 64 66 66 65 65 66 66 65 64 65 65 64 65 65 64 66 64 65 66 64 66 65 66 65 66 65 65 64 64 66 64 66 64 65 64 64 66 66 66 65 65 64 66 65 65 66 64 64 64 65 65 65 64 66 65 65 64 64 65 66 65 65 66 65 65 66 65 66 65 64 64 66 64 64 64 66 64 65 65 66 64 66 66 64 64 66 66 64 64 64 65 65 64 66 65 66 66 66 66 66 64 65 64 66 66 66,1
49 49 49 43 46 46 51 44 43 41 48 42 48 42 41 41 48 42 45 51 50 45 48 43 41 44 50 43 51 44 49 45 42 48 41 46 51 45 41 48 43 46 47 49 43 50 47 47 41 49 41 41 51 49 41 50 43 51 49 51 44 51 42 43 50 46 44 43 47 47 49 45 43 45 42 42 49 48 44 46 43 43 43 45 45 45 41 49 47 44 41 46 50 50 41 49 51 48 51 42 43 41 48 47 50 50 45 43 48 43 43 42 46 47 42 50 45 48 50 50 51 45 48 50 42 43 49 43 50 49 43 42 43 43 48 47 43 47 46 50 43 48 44 45 46 46 50 49 42 41 46 49 42 46 47 46 43 41 43 42 47 41 44 51 46 42 47 51 43 44 50 44 43 42 42 46 41 51 48 51 45 41 45 50 43 49 43 45 46 51 51 41 44 42 47 41 46 48 46 42 47 50 47 51 47 43 42 48 44 42 51 41 46 47 48 46 44 46 51 46 42 46 41 42 44 49 46 48 50 48 42 48 42 47 45 50 45 50 41 50 50 42 49 51 43 47 49 48 48 42 48 43 51 45 45 46 41 42 47 43 51 51 42 47 44 45 48 43 47 42 48 51 48 48 46 46 42 41 46 42 49 43 44 43 44 49 45 50 45 45 51 42 51 43 44 44 45 46 41 41 48 45 41 50 44 41 44 41 44 44 51 42 43 42 44 48 51 42 42 42 46 44 47 44 50 46 41 41 42 49 44 47 45 49 51 43 44 44 49 43 42 45 46 44 49 41 43 45 44 49 43 42 48 47 46 43 50 42 48 47 48 50 48 43 48 42 51 49 42 41 41 48 51 42 50 45 47 43 49 42 47 44 47 43 49 47 50 51 43 48 44 44 41 48 42 50 44 47 51 47 42 48 46 45 42 44 45 45 47 45 45 51 51 49 42 50 51 42 48 46 51 43 42 41 44 45 49 43 42 50 46 51 46 47 47 43 51 48 41 46 41 46 51 43 49 41 42 47 47 44 44 51 41 51 42 45 42 49 49 48,0
37 40 46 39 44 41 37 40 44 43 44 46 44 46 43 46 38 37 45 44 46 43 39 46 36 36 38 37 36 38 41,0
54 53 55 55 53 54 55 55 55 53 54 54 54 54 54 54 54 54 53 54 53 53 55 53 53 53 54 53 53 53 54 54 54 53 54 55 53 53 55 54 54 55 55 55 55 55 53 53 53 54 53 53 54 53 53 53 54 54 54 53 53 55 53 55 53 53 55 54 55 55 53 54 54 54 55 53 55 53 55 54 53 54 53 54 53 55 53 55 55 53 53 53 55 55 53 54 55 55 54 54 54 55 54 53 53 53 54 55 54 55 53 55 53 53 55 55 55 55,1
52 54 52 54 53 53 53 52 53 52 52 53 53 52 54 53 52 54 52 54 52 53 54 54 52 53 52 54 54 53 54 53 52 53 53 52 52 53 53 52 52 54 54 54 54 53 53 54 53 53 52 53 53 54 53 52 52 53 53 53 54 54 54 54 53 52 54 54 53 54 52 52 53 52 53 52 53 54 52 53 52 53 54 54 53 52 53 52 54 54 54 53 52 54 53 53 53 54 53 53 52 53 54 52 54 54 53 52 54 52 54 52 53 53 53 53 52 52 52 54 53 53 52 52 52 52 53 54 52 53 52 53 53 54 52 53 53 54 52 54 52 52 53 52 54 54 54 52 53 53 54 53 54 52 54 54 52 54 52 54 52 53 53 53 54 53 54 53 52 52 52 52 54 53 52 53 54 54 52 52 54 52 52 54 54 52 52 53 52 52 53 54 52 54 52 53 54 54 54 54 54 52 52 53 54 54 52 54 54 54 53 52 54 54 52 52 53 54 52 54 52 53 53 53 54 52 53 52 54 52 52 54 52 53 52 52 52 54 52 52 53 54 52 54 52 52 54 52 52 53 54 53 54 52 52 54 54 54 52 53 52 54 52 54 53 53 54 53 53 53 52 53 52 52 53 54 52 53 52 52 52 52 54 54 54 54 54 52 53 54 54 53 53 54 52 54 54 52 54 54 53 54 53 52 53 52 52 53 53 54 53 53 54 54 54 52 53 52 53 54 54 52 53 53 52 52 53 53 54 52 53 52 54 52 53 54 54 52 52 52 54 52 53 52 54 52 53 54 53 52 53 53 53 52 53 53 52 54 54 54 52 54 53 52 54 54 54 53 54 52 52 53 54 54 54 52 52 53 54,1
65 63 63 65 63 64 63 64 63 63 63 63 63 65 64 63 63 64 65 65 64 65 64 63 65 65 63 65 65 64 64 63 64 64 65 65 64 64 63 64 63 64 63 63 64 63 63 65 65 65 64 63 65 63 64 63 64 65 64 64 65 65 65 63 64 63 64 63 65 64 65 63 65 63 65 63 63 65 64 65 65 65 64 63 64 64 65 65 64 64 64 64 64 63 64 63 64 63 65 65 63 65 63 64 64 63 63 63 63 65 65 64 64 63 63 64 64 64 65 63 64 64 63 65 63 64 65 64 65 64 63 63 64 64 63 64 63 63 64 63 64 65 64 65 63 64 64 65 65 63 64 63 64 65 64 63 65 64 63 65 63 64 63 64 63 63 64 64 65 63 63 65 64 65 63 63 64 64 64 64 65 64 64 64 63 65 65 64 63 64 64 65 63 63 65 63 63 64 63 63 65 64 64 64 64 63 65 65 63 65 64 64 63 64 65 63 65 65 64 64 64 64 64 64 64 65 65 65 63 65 63 64 64 63 64 65 63 64 63 64 65 63 63 63 63 64 65 64 65 64 64 65 65 64 65 65 63 64 63 63 63 63 65 65 64 63 63 65 63 64 65 63 63 64 64 64 64 63 65 65 63 65 63 65 63 64 64 64 63 63 64 63 64 63 64 64 65 65 65 63 63 64 63 63 65 64 65 63 65 65 64 63 65 63 65 63 65 64 64 65 63 65 64 65 65 63 65 65 63 63 65 65 63 63 63 64 64 65 65 65 65 65 65 64 65 65 64 63 63 63 63 63 65 65 64 63 64 65 64 64 64 63 65 65 65 63 63 63 64 64 65 65 64 64 64 64 65 63 64 64 64 63 63 63 65 63 63 65 65 63 64 63 63 63 65 64 63 63 64 65 64 63 63 63 63 64 64 63 65 64 64 65 63 65,1
61 63 63 63 61 61 61 63 61 62 62 63 61 63 63 62 62 61 62 61 63 61 62 62 61 61 61 61 61 62 62 62 62 62 62 63 62 63 61 61 63 61 63 61 61 61 62 61 62 63 62 61 63 61 61 62 61 63 63 61 62 61 62 62 61 61 62 62 62 62 63 63 61 61 62 61 62 62 63 63 61 61 63 61 62 61 63 61 62 63 61 62 62 61 62 63 63 63 61 63 62 63 63 61 62 62 61 61 63 61 61 63 62 62 63 62 61 63 63 63 63 61 63 62 63 61 62 63 63 62 62 63 63 61 63 63 61 63 62 61 62 61 62 61 61 63 63 63 63 62 61 62 63 62 61 62 61 62 62 62 63 61 62 62 61 61 62 61 63 63 62 61 62 61 62 62 62 63 63 61 61 61 62 63 61 62 63 62 61 63 63 61 63 62 62 61 61 62 61 63 62 62 63 63 62 63 62 61 63 62 63 62 63 61 63 61 61 63 61 62 62 61 62 63 61 63 63 62 63 61 62 63 61 62 62 61 61 63 61 61 61 62 62 62 63 63 61 63 61 63 61 61 63 61 63 62 62 61 61 62 63 63 61 61 63 62 61 62 63 61,1
46 47 46 50 50 44 51 51 51 46 50 47 51 49 47 43 48 51 44 51 51 53 44 49 43 44 44 50 43 47 52 48 51 47 43 43 50 48 52 44 44 47 43 51,0
54 53 53 54 55 53 55 53 55 54 55 54 53 53 55 53 54 55 53 55 55 55 54 54 53 54 55 54 54 54 54 54 53 54 54 53 54 55 55 54 55 54 55 54 53 54 54 53 55 54 53 54 55 53 54 53 55 53 53 55 54 53 54 53 53 53 55 54 54 54 55 55 54 53 55 53 53 54 54 55 55 53 55 55 55 54 54 55 55 55 54 54 54 54 54 53 55 54 55 54 55 53 53 54 54 55 54 54 54 54 53 54 55 54 54 54 53 55 55 55 55 55 54 54 54 53 55 54 55 55 55 53 53 54 54 55 53 54 53 54 53 55 54 54 54 55 53 54 54 54 53 54 55 54 55 55 54 54 53 53 53 53 53 54 55 54 54 54 53 53 55 55 53 55 55 55 53 54 54 54 53 53 55 53 53 55 55 53 54 55 53 55 53 55 55 53 54 54 54 53 53 54 53 55 54 54 53 53 55 53 54 54 53 55 53 55 54 53 53 55 53 55 54 53 55 55 53 55 54 55 54 55 53 53 54 55 55 54 54 54 55 53 53 55 54 55 55 54 53 54 54 53 55 55 53 55 54 53 53 55 55 55 54 53 55 53 54 53 55 54 53 54 54 54 53 53 53 53 54 55 54 53 55 55 55 53 53 55 55 53 53 54 53 54 55 54 53 54 53 55 54 55 53 53 55 54 54 53 55 54 53 54 54 54 55 55 54 54 54 55 53 54 55 54 54 53 55 55 53 53 55 55 55 54 55 53 55 54 55 54 55 54 53 54 55 54 55 55 53 53 54 53 53 55 53 54 54 54 55 54 54 53 53 54 55 54 54 53 54 53 54 54 55 53 55 54 55 53 55 53 54 53 55 54 53 55 54 54 54 54 53 53 54 55 55 55 54 55 54 55 54 55 54 55 53 53 53 54 53 55 54 53 55 55 53 53 55 53 54 55 55 55 55 54 54 55 55 54 54 54 53 55 53 54 53 54 54 55 53 54 54 53 53 53 53 54 55 55 53 53 54 53 53 54 53 54 53 55 53 55 54 55 54 55 55 54 55 55 53 53 53 53 54 53 54 54 54 53 55 55 53 55 53 53 53 55 55 53 54 54 54 54 53 53 53 55 55 53 55 55 55 53 53 55 55 55 53 53 53 54 54 53 55 54 53 53 55 53 54 54 53 54 53 54 54 53 53 53,1
52 51 60 54 51 56 58 51 55 56 57 61 55 57 51 54 52 56 60 60 55 61 61 51 53 53 52 59 61 58 52 58 56 53 55 51 61 55 53 52 53 52 61 53 52 53 55 51 54 60 59 56 54 60 58 60 53 52 53 54 57 59 52 54 54 58 53 53 56 59 54 54 61 60 57 59 60 60 56 57 60 57 53 57 61 61 55 56 52 54 60 51 55 58 54 51 59 55 51 60 55 58 57 56 59 58 61 57 58 51 56 61 59 52 51 52 59 51 61 52 53 56 55 57 51 56 51 57 56 59 55 60 56 57 52 58 51 56 53 55 58 55 59 53 54 56 59 61 57 60 58 61 57 55 59 54 54 57 57 55 56 57 56 58 57 53 58,0
64 66 65 64 66 65 64 66 64 64 64 66 64 64 65 64 64 66 64 66 66 66 64 66 65 64 66 64 66 64 65 66 64 64 64 65 64 66 65 65 65 66 64 65 66 65 64 64 65 66 64 66 66 65 65 64 66 66 64 64 64 64 65 66 66 66 65 64 66 65 66 64 66 64 66 66 64 64 66 64 66 64 66 64 64 66 64 66 64 65 65 66 66 64 64 65 66 66 65 64 65 65 64 66 64 64 66 65 65 64 64 64 66 65 66 64 66 64 66 64 65 65 65 65 65 65 66 66 64 66 65 65 64 65 65 65 66 65 66 65 65 66 64 65 64 66 65 64 66 65 65 64 66 66 66 66 65 66 64 65 64 66 65 64 65 66 64 64 66 66 66 64 66 65 66 65 65 65 65 65 65 65 64 65 65 65 64 65 65 65 65 64 65 65 65 64 65 64 66 66 66 66 64 65 66 64 64 66 66 66 66 66 64 66 64 66 66 64 64 64 64 65 66 64 65 65 64 64 64 64 64 64 64 65 66 65 65,1
59 58 59 59 58 57 57 59 58 58 59 59 58 57 57 57 57 59,1
44 46 49 45 50 52 51 43 42 44 51 43 50 42 47 52 50 52 46 52 44 44 47 52 42 42 47 43 49 45 45 49 45 52 51 45 50 47 49 50 45 44 48 50 45 49 43 45 44 51 52 49 46 48 51 46 52 46 45 44 49 47 52 46 47 43 42 45 50 50 50 44 47 52 47 51 50 44 48 50 47 47 51 50 48 45 47 49 44 42 44 45 43 48 49 45 43 51 48 47 48 50 48 46 48 52 44 52 49 51 50 52 51 48 51 52 51 46 47 49 44 48 46 51 49 47 47 43 49 50 44 52 43 43 47 45 50 42 51 49 51 48 49 50 49 49 51 48 50 46 49 43 50 52 49 50 51 51 43 49 45 44 52 50 42 51 44 47 43 45 42 52 47 43 43 45 50 42 49 42 52 42 45 44 45 48 45 46 51 50 50 47 44 46 44 47 47 50 52 45 43 51 52 49 46 45 52 50 49 50 43 50 43 42 50 44 50 44 46 48 50 48 48 49 44 43 46 52 52 49 48 47 42 45 45 43 52 48 42 45 46 51 43 48 51 48 49 51 43 43 47 47 45 47 44 46 51 48 44 45 49 52 49 46 52 52 45 49 50 47 52 51 50 42 45 47 50 44 44 49 44 45 47 52 48 42 49 44 43 48 45 42 52 48 43 44 42 45 47 45 52 48 52 47 45 49 44 46 50 50 47 48 42 49 50 48 46 49 52 42 43 48 48 49 49 51 43 49 48 52 43 42 47 47 44 48 48 47 49 44 44 47 47 43 45 48 48 51 45 50 46 50 50 49 49 48 51 51 47 46 42 44 47 51 46 42 51 50 50 49 50 51 49 42 42 49 48 49 44 48 42 50 43 44 44 48 45 45 51 43 48 44 52 44 47,0
70 70 71 64 64 67 66 74 73 69 72 72 71 72 65 65 74 64 64 70 70 70 74 69 67 73 70 73 74 67 73 72 67 71 69 71 73 65 71 64 65 71 67 72 72 69 74 71 67 64 72 64 67 69 68 65 68 65 74 66 68 65 71 68 66 65 73 66 72 65 70 67 73 68 66 71 65 67 70 66 67 73 71 69 74 74 71 70 72 64 74 74 64 68 69 71 64 70 72 68 73 74 67 70 70 68 71 64 71 66 66 67 67 74 72 73 67 68 67 68 66 65 64 68 72 66 72 66 70 71 68 71 67 70 69 69 66 71 73 69 70 64 66 74 70 74 68 64 67 67 73 70 74 67 64 64 65 69 67 69 72 69 68 66 68 71 73 74 72 69 67 70 71 70 74 71 65 69 70 69 73 67 72 73 74 65 71 65 69 65 67 73 74 73 67 68 64 74 66 68 68 64 69 72 71 72 74 71 69 74 70 66 64 71 72 70 70 65 64 71 64 71 73 68 64 74 66 70 68 70 70 68 65 72 66 72 65 64 73 70 64 71 72 68 70 74 67 67 72 67 74 68 70 68 66 67 68 69 71 71 66 66 66 65 70 64 67 65 73 71 65 70 66 64 73 70 66 70 72 68 72 71 72 69 74 66 74 69 70 69 69 71 73 71 69 70 68 72 70 66 68 70 64 69 74 73 73 68 66 70 74 72 68 67 67 69 70 73 67 72 65 73 64 64 64 68 71 66 64 64 72 68 73 73 65 65 69 73 74 69 67 69 67 70 71 67 69 68 64 70 66 74 66 66 70 72 71 64 66 74 64 67 69 71 66 73 71 71 71 67 70 70 68 67 64 67 73 69 64 66 64 66 73 69 73 68 70 73 73 68 65 72 74 65 68 66 68 68 72 64 67 71 71 74 69 64 73 65 64 73 69 74 65 69 67 64 73 72 70 74 73 72 64 65 67 64 69 70 67 68 74 66 70 72 69 74 67 66 72 68 72 74 70 71 69 66 71 72 66 67 69 69 65 67 68 72 68 66 72 74 69 64 71 70 67 72 73 74 71 69 73 68 74 64 68 70 72 72 73 72 69 74 68 72 66 67 66 68 69 65 69 69 70 69 73 73 67 65 68 64 66 68 72 72 71 72 69 71 69 64 67 65 72 66 69 70 71 65 64 70 69 68 70 68 68 66 73 70 64 64 73 67 67 69 73 68 69 68 71 72 73 67 70 65 68 65 67,0
